customer_id,campaign_name,currency_code,revenue,channel,event_id,clicked,converted,sent_at,opened_at,this_year,unix_time,company_name,business_details,catch_phrase,fake_sentence,product_id
5fa92c67-c355-4e59-86a9-e09aac1e7fb1,Grass-roots 24hour framework,PKR,43719.79,SMS,CAMP-1053-Pm,False,False,2024-09-05 23:38:43,2025-01-21 23:38:43,2026,638021333.5460932,Horváth Kft.,cultivate 24/365 architectures,Compatible background model,Cumque quibusdam ad ex excepturi occaecati fugiat expedita.,PROD-4268-py
b2df3d31-a94a-4d3a-ae70-861c0cee1f98,Multi-layered asynchronous focus group,NPR,2142.53,email,CAMP-1424-DZ,True,True,2025-04-10 13:34:07,2025-06-05 13:34:07,2026,572807114.8391877,Pásztor és Hegedüs Kht.,synthesize customized infrastructures,Future-proofed 4thgeneration customer loyalty,Soluta perspiciatis odio et voluptatibus.,PROD-9566-ba
d8094e91-606d-489b-a1dd-fd4da1ee11ba,Sharable value-added software,AUD,12649.46,email,CAMP-1379-SJ,True,False,2024-11-17 23:46:25,2025-01-02 23:46:25,2026,934106520.845473,Mezei Bálint Kft.,expedite transparent experiences,Devolved coherent methodology,Vero voluptas fugiat nesciunt.,PROD-4217-VZ
20c7d907-1858-4804-b496-48f49da49f07,Total non-volatile matrices,BMD,6484.09,push,CAMP-6007-BD,False,True,2024-07-27 05:35:08,2025-01-31 05:35:08,2026,1620937151.1015959,Kiss Takács Nyrt.,disintermediate leading-edge applications,Inverse systematic product,Accusantium ratione deserunt adipisci quaerat nemo illo.,PROD-5081-em
c98d6e76-6517-4096-9a60-7f810d08c375,Advanced object-oriented analyzer,BMD,33229.08,push,CAMP-3404-mp,False,False,2024-06-25 15:00:39,2024-06-28 15:00:39,2026,326839031.61772174,Antal és társa Zrt.,iterate vertical action-items,Grass-roots multi-tasking product,Natus deleniti quia labore iure.,PROD-0627-Kv
8411d9bd-a5ba-4717-aeef-9851ab587059,Adaptive solution-oriented analyzer,TWD,37483.37,push,CAMP-3045-fM,True,False,2025-03-23 14:32:46,2025-11-08 14:32:46,2026,161170977.25304708,Bognár és Kovács Kht.,expedite synergistic portals,Horizontal reciprocal synergy,Incidunt eveniet consequuntur assumenda quia possimus.,PROD-5627-vk
bc859748-c6e6-443e-9bc2-5177921f148b,Phased needs-based complexity,MRO,86867.0,SMS,CAMP-5562-Lz,True,False,2024-07-02 05:45:37,2025-02-26 05:45:37,2026,1691400535.4724596,Balla Kft.,deploy innovative experiences,Organized demand-driven flexibility,Itaque optio eligendi quibusdam nesciunt.,PROD-3516-Tn
f563ac19-c8c5-460e-b159-8c6be220ad07,Visionary explicit circuit,SGD,53449.25,social,CAMP-6194-iv,True,False,2024-12-10 18:55:07,2025-02-09 18:55:07,2026,47016070.153962545,Veres Molnár Kkt.,deliver holistic infrastructures,Synergized systemic analyzer,At accusamus nam.,PROD-1294-OP
155cded8-7bbc-4ac6-9b12-701093f05cdc,Organized web-enabled moratorium,ETB,5359.25,SMS,CAMP-9582-ZK,True,True,2024-06-06 08:06:13,2024-12-27 08:06:13,2026,1649319405.5907211,Németh és Novák Kkt.,extend web-enabled paradigms,Future-proofed zero-defect open system,Nam at ullam enim numquam.,PROD-3552-YI
65e54f64-fc54-4c0e-91d1-891060aa2420,Team-oriented hybrid artificial intelligence,NZD,24429.79,email,CAMP-8190-qJ,False,True,2024-07-09 03:26:57,2024-10-18 03:26:57,2026,1217055448.8360841,Török Farkas Kkt.,incubate collaborative convergence,Open-architected stable matrix,Voluptatibus commodi dignissimos ullam impedit eveniet earum.,PROD-7711-vH
3f3d1049-47c4-40d2-b672-058564eeef3b,Focused systemic strategy,LSL,8665.86,social,CAMP-8686-oK,True,False,2024-12-07 04:09:03,2025-03-07 04:09:03,2026,680006645.8308918,Lengyel Lukács Kft.,e-enable plug-and-play paradigms,Synergistic multi-state utilization,Eius ut vel laborum nemo blanditiis impedit asperiores.,PROD-6446-TP
9f2b9776-0881-45d6-85a2-20f43565cbbb,Team-oriented web-enabled benchmark,HRK,60492.69,SMS,CAMP-3081-Fj,True,False,2024-07-21 05:26:36,2025-05-04 05:26:36,2026,1483254416.970897,Balla Nyrt.,iterate web-enabled markets,Virtual object-oriented knowledgebase,Reiciendis cupiditate quisquam sit laudantium vero.,PROD-8852-pF
fd67b1f7-d0d6-43fc-ab38-00629523ce69,Integrated disintermediate system engine,NGN,41010.73,email,CAMP-3000-sh,True,True,2024-09-27 06:29:45,2024-09-29 06:29:45,2026,1456928737.4583771,Faragó és társa Nyrt.,innovate rich bandwidth,Adaptive analyzing leverage,Natus commodi corporis doloribus ex atque assumenda.,PROD-8082-Wk
2318659d-2233-4cec-a6ea-cbd3e2fa7956,Vision-oriented systemic archive,BND,19560.44,email,CAMP-6560-SM,True,False,2025-02-04 01:03:03,2025-04-16 01:03:03,2026,215337065.69406834,Farkas és társa Nyrt.,streamline transparent web services,Open-architected incremental superstructure,Corrupti inventore tenetur.,PROD-3839-Px
08f9bf07-3e9f-4395-938f-63c9ae303c06,Multi-layered demand-driven framework,PAB,53760.34,push,CAMP-9907-cF,True,False,2024-07-28 19:00:02,2025-07-25 19:00:02,2026,80291656.9184472,Nagy és társa Zrt.,strategize global platforms,Visionary transitional ability,Deleniti voluptatibus iusto.,PROD-9070-Zp
c0ca68d1-fc2c-491f-b6eb-2dd8c56e11e9,Function-based tangible leverage,MWK,62083.35,push,CAMP-9957-by,True,False,2024-11-15 17:35:16,2025-02-27 17:35:16,2026,637053148.896903,Papp és társa Kft.,mesh next-generation e-commerce,Versatile optimal definition,Alias reiciendis recusandae provident.,PROD-9834-Gr
06615708-4610-40ac-a965-95e05b6012fd,Cross-group methodical extranet,TND,1830.62,email,CAMP-7653-ME,True,False,2024-07-12 02:34:00,2024-08-10 02:34:00,2026,169303314.58868128,Kis Orsós Bt.,drive seamless users,Organic incremental software,Nulla expedita sequi reiciendis.,PROD-4565-Ci
49fddae1-24c9-4432-a671-72c496606e72,Reactive zero-defect strategy,PYG,23556.92,email,CAMP-0290-GC,True,False,2024-12-05 05:40:41,2025-07-25 05:40:41,2026,425588130.01818204,Farkas és társa Zrt.,innovate efficient infrastructures,Visionary radical migration,Magnam ipsum nesciunt libero.,PROD-9500-mt
01c007c3-af1a-499b-a14b-6b53d9840ff4,Persistent even-keeled standardization,TWD,48782.81,email,CAMP-4918-Fl,False,False,2024-08-02 11:59:44,2024-08-06 11:59:44,2026,401288519.5642717,Jakab és László Kft.,reinvent user-centric ROI,Object-based reciprocal definition,Dolor sapiente harum veritatis.,PROD-4525-Co
8412f07c-0860-4dba-96fa-ee9c063be2c4,Diverse 6thgeneration frame,VUV,22804.11,SMS,CAMP-1377-pa,True,False,2024-12-12 05:36:03,2025-04-20 05:36:03,2026,109871812.80620186,Nagy Máté Kft.,target back-end paradigms,Upgradable homogeneous emulation,Assumenda maiores corporis corrupti iure quia.,PROD-5125-TJ
053e7b7f-a1c7-4e38-8898-3b7202c28e08,Streamlined context-sensitive throughput,MUR,4760.86,SMS,CAMP-5973-TC,False,True,2024-05-26 18:57:56,2024-07-07 18:57:56,2026,1260147999.7857316,Farkas Szilágyi Nyrt.,utilize leading-edge convergence,Expanded impactful success,Nobis distinctio consequatur ipsa dolor ducimus.,PROD-2856-kX
63df643b-2db9-44fe-bd97-a2ba8609a964,Down-sized client-driven capacity,WST,1983.36,push,CAMP-5608-Sx,False,False,2024-12-28 05:51:16,2025-08-22 05:51:16,2026,669930787.1965832,Farkas Szücs Kht.,synthesize virtual ROI,Mandatory web-enabled paradigm,Aut doloremque dolorem iusto quisquam.,PROD-0089-tj
1bfa0168-092c-480c-8d55-81a43165b889,Operative methodical alliance,JPY,37440.96,push,CAMP-1114-Qw,False,False,2024-07-11 20:04:26,2024-11-24 20:04:26,2026,1272254447.2329807,Szabó Hajdu Kht.,extend customized synergies,Future-proofed dedicated core,Suscipit deserunt commodi occaecati suscipit.,PROD-8384-xz
15d9572d-ff9a-407b-b35e-f4211f8a1957,Fully-configurable client-driven capability,ARS,2697.83,SMS,CAMP-3785-Jq,False,True,2025-01-07 19:55:24,2025-10-18 19:55:24,2026,113776660.55140309,Kovács Kkt.,synthesize value-added niches,Persistent directional intranet,Nihil reiciendis odit fuga.,PROD-1769-Qy
865662a0-f8de-40c9-a2d4-c21db9d0fb89,Switchable contextually-based paradigm,NOK,14094.64,SMS,CAMP-3242-VS,False,True,2025-01-30 19:41:54,2025-03-23 19:41:54,2026,1066287619.8731631,Szücs Kkt.,whiteboard integrated technologies,Multi-layered tertiary help-desk,Esse rerum corporis facilis pariatur.,PROD-8379-Qk
ba890c38-7142-4f6f-b73e-682032b931f2,Centralized multimedia toolset,AMD,12997.63,social,CAMP-9804-Zi,True,False,2024-05-06 10:54:37,2025-04-24 10:54:37,2026,1773585333.14848,Horváth és társa Zrt.,architect B2B functionalities,Organized dedicated project,Inventore minus nulla ea vitae minima nam odio.,PROD-9039-DN
5128656c-9ca7-4c3a-887f-097711eca062,Polarized didactic core,SAR,34798.24,email,CAMP-2688-Ze,True,False,2025-02-26 02:15:01,2025-11-13 02:15:01,2026,836507.5041924072,Székely és társa Kkt.,innovate killer methodologies,Extended attitude-oriented solution,Ad cumque nisi fugiat neque perferendis.,PROD-5510-iv
382d689a-f334-4fe9-9ceb-b0c60504fbb9,Profound client-server task-force,BND,37277.37,email,CAMP-9236-Ox,True,False,2025-02-19 12:41:52,2025-03-07 12:41:52,2026,1429182098.1374073,Kiss Bt.,matrix wireless functionalities,Synchronized zero administration alliance,Officia dolore error impedit atque error.,PROD-9986-pj
d2af44d2-defe-47d9-b31f-18ae288b06da,Centralized web-enabled Internet solution,BAM,40597.55,email,CAMP-3567-Mo,False,True,2024-07-23 21:15:02,2025-04-16 21:15:02,2026,147298640.65855515,Magyar és Kovács Kkt.,implement bleeding-edge deliverables,Managed contextually-based function,Sequi fugit corrupti eveniet.,PROD-9637-sn
5b346eb9-3758-478e-83d4-e5d68d787304,Seamless multimedia installation,ZMW,7388.64,social,CAMP-7169-bA,True,False,2024-09-23 04:48:27,2025-07-24 04:48:27,2026,827624764.1379372,Szabó és társa Nyrt.,morph cross-platform metrics,Horizontal 24hour customer loyalty,Natus eum quia impedit ipsa optio facilis.,PROD-1708-Fn
727e709e-30e1-4f6c-998c-94e0adae23f9,Triple-buffered zero-defect circuit,BAM,16208.7,social,CAMP-7548-Mu,True,False,2025-02-15 02:47:27,2025-05-17 02:47:27,2026,506496085.12843925,Nagy Kkt.,iterate e-business web-readiness,Switchable client-server support,Velit fugit fugiat placeat voluptate expedita hic.,PROD-7322-Un
abcc2acd-0774-4c9d-aa7a-1d476f285a9f,Pre-emptive human-resource system engine,UZS,77038.23,SMS,CAMP-7517-vI,False,False,2024-09-20 04:41:52,2024-11-27 04:41:52,2026,511965351.7357466,Kozma és Németh Nyrt.,architect innovative e-commerce,Synchronized hybrid ability,Neque alias ab molestias.,PROD-6607-nV
28eaa166-2589-40f5-aca3-d6e2bf331d64,Cloned eco-centric product,JEP,39847.56,SMS,CAMP-5539-mw,True,True,2024-08-03 01:31:54,2025-03-13 01:31:54,2026,1315901400.4359617,Molnár Horváth Bt.,revolutionize 24/365 web services,Phased multimedia help-desk,Facilis vel at voluptatibus recusandae ratione nulla ad.,PROD-3716-sX
95475844-94bb-404d-b4a8-43386eddb6b2,Managed multi-state service-desk,NOK,12273.41,push,CAMP-3924-mR,False,False,2024-12-16 03:46:30,2025-05-29 03:46:30,2026,627188567.5103444,Török és Lakatos Kft.,envisioneer cross-media models,Fully-configurable transitional flexibility,Ipsa nemo error totam recusandae porro.,PROD-3878-dV
6343f665-fe12-47da-8e20-27fdbf586b2e,Quality-focused neutral Graphic Interface,GNF,41097.66,SMS,CAMP-1433-MY,False,False,2025-01-08 01:44:33,2025-02-13 01:44:33,2026,185644185.23019016,Kovács és Virág Kft.,repurpose open-source architectures,Optional grid-enabled array,Deleniti molestiae tempora qui ipsam nisi ullam.,PROD-8837-rp
8e15d43d-55c0-4b5a-ad8e-f7331a8ebc90,Stand-alone modular hub,NIS,29705.26,social,CAMP-9785-jq,False,True,2024-06-03 21:04:48,2024-12-02 21:04:48,2026,887153247.6605698,Varga és Rácz Bt.,deliver turn-key e-business,Extended motivating analyzer,Culpa eum corrupti aliquid similique officia.,PROD-6469-Ok
c871303c-1f27-40e5-bb0b-83580f603a8f,Decentralized homogeneous neural-net,MYR,693.95,social,CAMP-7789-rG,False,False,2025-04-24 13:06:47,2026-01-10 13:06:47,2026,604496602.3012155,Dudás és Horváth Kht.,seize dot-com deliverables,Open-architected radical groupware,Voluptatum delectus aut explicabo.,PROD-0387-ea
ce840e9b-2d4e-4e26-95d7-c0ff6c715a71,Future-proofed actuating interface,YER,44149.52,push,CAMP-6651-il,True,False,2024-09-08 10:03:29,2024-12-23 10:03:29,2026,1152345122.0708375,Szabó Zrt.,deploy distributed architectures,Optimized 24hour framework,Rem distinctio illo ipsam itaque quasi nesciunt omnis.,PROD-1612-lh
8811dd82-b414-482c-947f-e5e9198ce226,Business-focused 6thgeneration architecture,JPY,13210.4,social,CAMP-2163-cQ,False,True,2025-02-07 00:25:02,2026-01-20 00:25:02,2026,47122585.20452749,Nagy és László Kkt.,maximize wireless vortals,Monitored neutral toolset,Quae quae praesentium odit temporibus aliquid.,PROD-4158-Mo
05578359-cbb5-449d-b5f2-c264f83e8d81,Customizable global process improvement,JOD,20307.75,SMS,CAMP-3999-Wr,False,False,2024-12-01 18:03:09,2025-01-05 18:03:09,2026,1460413986.5292687,Szabó Kovács Nyrt.,deploy wireless synergies,Cross-platform directional migration,Et a similique cumque excepturi sequi.,PROD-3801-be
18aa07e0-3d61-4d56-b623-4f0480160570,Front-line coherent adapter,TRY,27415.41,SMS,CAMP-2638-Nb,True,True,2024-12-28 05:36:30,2025-11-08 05:36:30,2026,97692114.69597952,Pál Somogyi Bt.,transform e-business relationships,Realigned analyzing info-mediaries,Nisi non quo blanditiis.,PROD-6505-vh
01bc90c9-71b9-4afc-b239-d1deb3965294,User-centric reciprocal flexibility,SDG,2518.97,push,CAMP-3379-kl,True,False,2025-01-02 09:53:17,2025-08-08 09:53:17,2026,1111174794.3353817,Kis Kkt.,exploit magnetic networks,Open-source national intranet,Magnam recusandae laudantium laboriosam.,PROD-8049-jM
d4a69454-b616-4853-a9ca-2acade4d01a2,Adaptive disintermediate secured line,KWD,38859.48,push,CAMP-7331-fA,False,False,2024-07-01 11:46:24,2024-10-11 11:46:24,2026,1200476034.8312945,Fodor László Nyrt.,redefine bricks-and-clicks web-readiness,Pre-emptive tangible attitude,In corrupti nihil dignissimos consequuntur quis eius explicabo.,PROD-2094-cQ
9b1b282a-e89a-4cd9-898a-dc9d84cdf752,Distributed user-facing info-mediaries,XDR,1377.63,social,CAMP-3768-vu,True,False,2024-09-25 06:57:18,2025-04-14 06:57:18,2026,1208619812.3727782,Virág Kht.,syndicate intuitive info-mediaries,Proactive high-level model,Expedita culpa ipsum molestiae harum autem porro.,PROD-2620-Po
15d9572d-ff9a-407b-b35e-f4211f8a1957,Seamless human-resource intranet,XAF,13773.82,email,CAMP-9626-nn,True,False,2024-10-13 22:04:26,2025-08-11 22:04:26,2026,1468484002.3669214,Márton Nyrt.,e-enable out-of-the-box partnerships,Optimized foreground matrix,Cumque blanditiis inventore rerum.,PROD-1811-QU
eae9ba54-ee03-477a-8ad3-3fbb7696037e,Grass-roots dynamic structure,KHR,15277.56,push,CAMP-0931-CT,True,False,2024-12-22 14:41:12,2025-06-12 14:41:12,2026,437527440.4099094,Vass Szalai Kht.,cultivate magnetic solutions,Centralized contextually-based Graphic Interface,Nesciunt quia quisquam neque totam animi.,PROD-2314-Qv
e2be82a8-1d53-4644-b816-74cbb077b0e4,Monitored high-level implementation,AOA,32438.3,push,CAMP-6164-wo,True,False,2024-06-29 18:28:39,2025-01-12 18:28:39,2026,218882793.60381982,Juhász és társa Kkt.,deliver sticky web-readiness,Reduced tertiary info-mediaries,Necessitatibus illo molestias vitae.,PROD-5052-fe
4c819d70-d879-425a-9bd8-83ea74b4100c,Fundamental mission-critical complexity,EUR,33054.92,SMS,CAMP-0650-Wo,True,False,2024-09-12 11:39:49,2024-11-18 11:39:49,2026,1545115382.3394928,László Deák Bt.,implement 24/7 interfaces,Grass-roots zero-defect benchmark,Quisquam ducimus quia rem saepe soluta praesentium.,PROD-9714-cZ
11e78e77-9ba9-4301-b29e-189758d13aaf,Diverse background pricing structure,TRY,4146.98,social,CAMP-7242-Br,True,True,2024-09-20 19:39:18,2025-07-27 19:39:18,2026,1281001691.143846,Horváth Lakatos Zrt.,empower synergistic web-readiness,Open-architected 24/7 parallelism,Repudiandae tenetur alias repudiandae possimus itaque.,PROD-5669-Jo
c052f799-bc26-46ad-a785-94b877227df1,Integrated composite model,BND,35207.18,email,CAMP-9248-EB,True,False,2024-12-27 21:52:54,2025-02-22 21:52:54,2026,392358038.2020221,Mészáros és Nagy Zrt.,orchestrate efficient infrastructures,Integrated client-server secured line,Omnis enim facere ut voluptatum ipsam inventore et.,PROD-3847-zW
a92c6234-25d7-4739-8b3b-aa59f5377810,Exclusive real-time structure,BRL,14553.28,social,CAMP-2817-JW,True,False,2024-11-03 10:32:40,2024-12-04 10:32:40,2026,1503862269.9543552,Simon és társa Nyrt.,exploit cross-media solutions,Balanced bandwidth-monitored infrastructure,Libero minima occaecati commodi voluptatibus.,PROD-6859-ai
1a7f9d7e-f962-4bff-a586-001dfece7827,Distributed national contingency,NIS,3627.78,SMS,CAMP-4808-Gd,False,True,2024-12-12 23:49:20,2025-01-18 23:49:20,2026,71196528.31726842,Kovács és társa Bt.,synergize strategic initiatives,Virtual human-resource info-mediaries,Quisquam molestiae ipsa quisquam.,PROD-4982-rZ
bd4cc498-97a9-431c-8352-c46cc46b0eac,Business-focused methodical collaboration,CUP,35940.16,social,CAMP-9473-Dl,False,True,2025-04-13 12:03:54,2026-02-04 12:03:54,2026,1476080559.1033435,Bognár és társa Nyrt.,redefine transparent info-mediaries,Streamlined 6thgeneration capability,Fuga culpa libero laudantium placeat aliquid.,PROD-1572-nf
794cb233-9a13-4441-a59a-dede19398537,Fully-configurable cohesive productivity,XAF,1042.33,push,CAMP-2047-HZ,False,False,2025-02-11 20:30:20,2026-01-01 20:30:20,2026,1337684826.5910993,Varga Horváth Kht.,facilitate B2C supply-chains,User-friendly human-resource alliance,Maxime quia minima.,PROD-9496-eC
d877c944-a907-4e91-bed9-ba9248e4e75e,Object-based neutral moratorium,NGN,36778.54,social,CAMP-9964-HA,True,False,2024-11-27 18:30:42,2025-04-08 18:30:42,2026,1553466378.7460594,Kovács Soós Kft.,facilitate B2C synergies,Self-enabling high-level superstructure,Ex quisquam deleniti blanditiis earum.,PROD-6059-No
3e740348-24be-48b9-abeb-6534d6b691b9,Proactive clear-thinking workforce,AZN,2725.02,social,CAMP-4196-yy,True,False,2025-01-17 08:02:27,2025-06-19 08:02:27,2026,254615905.2360766,Gál és Szabó Kht.,drive 24/7 synergies,Robust attitude-oriented circuit,Earum ducimus quia quas recusandae eius praesentium reiciendis.,PROD-4087-Go
d45cb7ed-9a74-4503-aca5-eb9d394d2074,Intuitive mobile customer loyalty,ANG,16661.49,SMS,CAMP-7924-zp,True,True,2024-10-12 07:06:27,2025-07-10 07:06:27,2026,1113702327.746953,Orsós és Váradi Kht.,innovate plug-and-play info-mediaries,Reverse-engineered well-modulated moratorium,Porro esse quidem atque.,PROD-1682-of
70e75374-3024-4671-a488-6175c815b0ac,Focused leadingedge extranet,SDG,29067.07,push,CAMP-5372-Ad,True,True,2025-03-12 13:02:05,2025-09-03 13:02:05,2026,371059989.99937576,Balogh Hegedüs Kkt.,productize strategic mindshare,Customer-focused solution-oriented access,Rem necessitatibus corrupti.,PROD-4265-DH
4ad8520f-195b-41af-ad7c-5638db749d70,Sharable bandwidth-monitored frame,MRO,5946.12,push,CAMP-6194-wG,False,False,2025-04-25 04:02:07,2025-05-15 04:02:07,2026,951907965.5075314,Somogyi és társa Kkt.,facilitate bricks-and-clicks mindshare,Phased local forecast,Sint impedit quisquam error minima modi.,PROD-3725-ts
07b3e40d-3d5c-4531-a5e5-4f56e1fa1f80,Polarized asymmetric help-desk,LRD,10973.37,SMS,CAMP-0128-rd,True,False,2024-08-07 17:39:43,2024-09-28 17:39:43,2026,984573147.4871049,Kovács Varga Zrt.,embrace innovative bandwidth,Progressive systematic open architecture,Mollitia ex voluptates dolorum.,PROD-5388-lG
d96456a0-bb49-45af-ab82-781634a1bcfc,Self-enabling multi-state hub,ARS,27741.44,push,CAMP-5954-xd,False,False,2025-02-22 06:39:54,2025-12-09 06:39:54,2026,608972225.2303349,Tóth és társa Zrt.,grow impactful info-mediaries,Optional homogeneous implementation,Minus molestiae voluptas.,PROD-4587-fU
599b00e9-c2c4-4f3b-80dd-7fbbc07ae000,Organic well-modulated matrix,PEN,2797.28,email,CAMP-2657-UU,False,False,2024-05-31 16:48:29,2024-11-18 16:48:29,2026,1592254623.2808847,Nagy Farkas Kht.,optimize killer architectures,Realigned high-level portal,Aut quod quae id atque.,PROD-0741-qY
574646d2-b80a-46a6-963e-378d5549bfce,Digitized well-modulated customer loyalty,BYR,34877.9,push,CAMP-3004-ai,True,False,2025-04-06 08:10:13,2025-11-29 08:10:13,2026,167574912.3996799,Szabó és Szilágyi Kft.,implement integrated infrastructures,Grass-roots executive help-desk,Nihil sint fugit esse.,PROD-7443-ne
729abc1f-9d00-4b64-a325-722173fa8ab2,Ergonomic intangible website,DOP,36081.62,social,CAMP-3012-cq,False,False,2025-02-14 01:23:57,2025-07-19 01:23:57,2026,53934477.36713241,Kovács és társa Kft.,innovate bricks-and-clicks e-services,Focused dynamic focus group,Ut cum inventore nostrum adipisci ad aliquid dignissimos.,PROD-4344-MM
53772637-7f5b-40d0-857c-ae16447bfd67,Cloned directional Local Area Network,ETB,48440.22,email,CAMP-7595-Eq,False,False,2024-09-24 05:02:25,2025-07-06 05:02:25,2026,1245205745.543448,Kiss és társa Kkt.,incubate synergistic schemas,Universal incremental product,Quasi minima at ut.,PROD-8602-hx
a2433210-6d94-4f4f-8d09-9304e5bf00b8,User-centric full-range product,LKR,12297.87,social,CAMP-9330-BE,True,False,2024-09-26 01:36:22,2024-10-20 01:36:22,2026,791429858.8717883,Balogh Szabó Bt.,brand magnetic mindshare,De-engineered mobile forecast,Sint veritatis distinctio blanditiis cumque dolorem nobis eaque.,PROD-0704-Cn
b666b21d-86aa-4b53-bf5f-f327e1cc8ad7,Profound exuding methodology,NGN,15921.02,social,CAMP-4128-oY,True,False,2025-02-19 04:45:33,2025-04-13 04:45:33,2026,1577978449.7777398,Barta Kkt.,matrix killer interfaces,Realigned maximized function,Iusto similique ducimus itaque dolore harum similique.,PROD-5600-RC
da9ceb96-06a2-4183-8d7f-b3f701918f62,Distributed bandwidth-monitored standardization,TMT,27696.72,push,CAMP-6954-fp,True,False,2024-05-28 18:59:30,2024-09-08 18:59:30,2026,325519199.61977804,Nemes és társa Kht.,leverage B2C initiatives,Enterprise-wide zero tolerance software,Consectetur neque unde similique magnam sint modi.,PROD-7847-iB
bcfffc0f-65db-4b7e-ae3e-4a964dd642b2,Switchable asymmetric time-frame,KZT,7605.11,push,CAMP-2670-vx,True,False,2024-08-15 16:42:47,2024-12-26 16:42:47,2026,392246244.51212686,Szalai és Szabó Kht.,aggregate value-added content,Up-sized zero-defect hierarchy,Voluptatum inventore cumque quis tempore id vitae adipisci.,PROD-4853-gl
674faa5d-b18d-4f87-8edb-ef34d95bef30,Pre-emptive mobile infrastructure,UZS,15423.55,SMS,CAMP-4392-vk,False,False,2025-02-24 14:20:15,2025-09-20 14:20:15,2026,1689451422.555357,Szabó Székely Kht.,facilitate efficient applications,Realigned background budgetary management,Omnis voluptatem reiciendis expedita culpa ea blanditiis.,PROD-6378-Rf
d236e385-44d6-4b7a-8058-7bcf47f7d457,Multi-tiered attitude-oriented attitude,BTN,16551.29,email,CAMP-2867-fY,False,False,2024-09-16 00:39:13,2025-07-03 00:39:13,2026,1654193197.011963,Katona és társa Kft.,monetize magnetic architectures,Function-based responsive moderator,Assumenda illum excepturi expedita.,PROD-5859-qk
5144aa47-fd12-45e4-9c63-77f8667811ed,Business-focused 24hour leverage,FKP,1906.68,social,CAMP-5910-kt,True,True,2024-09-23 12:06:05,2025-06-27 12:06:05,2026,730294563.6594703,Fekete Bt.,maximize 24/365 platforms,Expanded well-modulated installation,Tenetur hic nemo debitis id.,PROD-6877-Fx
e7e7405b-c11c-4ee3-b350-b3e9263b153f,Reduced attitude-oriented analyzer,XDR,8236.48,SMS,CAMP-2671-rL,True,False,2024-11-14 17:53:08,2024-12-18 17:53:08,2026,1046691019.8603086,Varga Lakatos Kft.,architect extensible infrastructures,Pre-emptive eco-centric policy,Nesciunt dolore repellendus nam.,PROD-8842-BY
c3d7d81d-2499-43e3-8438-e37264e5c032,Progressive asynchronous pricing structure,KES,1829.3,social,CAMP-2817-Mo,False,False,2024-07-02 21:38:10,2024-10-15 21:38:10,2026,1426280605.9354625,Pál és társa Kht.,aggregate value-added methodologies,Pre-emptive impactful budgetary management,Sint alias asperiores dolore autem est.,PROD-0442-Vm
051ce8de-4321-4a91-9fd4-372d0f094b03,Object-based global secured line,ERN,58300.6,social,CAMP-8446-AZ,True,False,2024-08-18 17:43:30,2024-11-22 17:43:30,2026,213921284.4087896,Faragó és társa Bt.,re-intermediate granular partnerships,Fundamental optimal portal,Assumenda sint minima.,PROD-6164-DT
42c16ad2-23cd-47f9-af3e-436232f3a5d4,Inverse demand-driven encoding,RSD,20740.5,email,CAMP-1091-jg,False,True,2024-08-25 14:56:30,2025-08-20 14:56:30,2026,559903793.1360239,Horváth Kkt.,exploit e-business supply-chains,Polarized directional moderator,Fugit nostrum nemo.,PROD-7367-lc
8bf0f864-722f-420a-9021-f6b860fd8dbd,Up-sized asynchronous forecast,LSL,30084.98,push,CAMP-6618-UL,True,False,2025-04-20 15:59:54,2025-06-19 15:59:54,2026,1725923073.9436696,Kovács és társa Kht.,engineer dynamic bandwidth,Enterprise-wide intermediate function,Perferendis animi magni harum natus.,PROD-2459-Eg
1d45cfaa-8c98-40fb-be81-b7f3e3e5e035,Phased solution-oriented alliance,MNT,11925.48,social,CAMP-1004-yl,False,False,2024-10-05 12:31:41,2025-08-29 12:31:41,2026,1651449679.184567,Kiss és Kocsis Nyrt.,aggregate granular models,Persistent 24hour capability,Perspiciatis est nulla rerum.,PROD-7732-UA
70f3816c-921d-4d7f-ac10-556b4f0bc5c9,Object-based zero tolerance strategy,LBP,9161.15,social,CAMP-6592-aY,True,False,2025-03-15 04:57:03,2025-06-20 04:57:03,2026,1195133749.9619958,Orosz Nyrt.,brand cross-platform e-markets,Profound neutral solution,Sint placeat in aperiam unde minima perferendis.,PROD-7358-yE
bb7a015c-8a23-44e7-b694-cd9fd4a710c6,Cross-group mobile groupware,DKK,13712.47,SMS,CAMP-8974-mU,True,False,2025-03-17 23:44:37,2025-08-14 23:44:37,2026,1334755227.613731,Vincze és Barna Kht.,iterate transparent niches,Future-proofed modular application,Fugit corrupti id laudantium.,PROD-6596-ZZ
e7e7405b-c11c-4ee3-b350-b3e9263b153f,Visionary 24/7 product,MMK,43973.06,social,CAMP-5017-XG,True,True,2025-03-21 10:33:46,2026-01-15 10:33:46,2026,318841670.45654047,Gulyás és Papp Kkt.,extend integrated architectures,Secured empowering paradigm,Voluptas quia expedita sapiente repellat.,PROD-3474-uP
948a0e2c-2315-433e-927c-3d8b60804e36,Managed systemic protocol,SOS,24335.57,SMS,CAMP-6079-Js,False,False,2025-04-15 14:00:47,2025-06-14 14:00:47,2026,1248448902.6413386,Sipos Kht.,morph proactive relationships,Front-line leadingedge methodology,Nobis ab quam perspiciatis.,PROD-8965-oP
